Gender;Weight;Height;identifier;entry_dt
1;70,56606384;205,0526852;A1128;20/1/2017
1;69,29416757;189,4633636;A1129;20/1/2017
1;74,3892257;210,1443121;A1130;20/1/2017
1;66,89231469;186,2040058;A1131;20/1/2017
1;73,62154397;206,4922129;A1132;20/1/2017
1;69,09056319;189,213646;A1133;20/1/2017
1;67,54202278;168,7614795;A1134;20/1/2017
1;62,92194889;144,1706444;A1135;20/1/2017
1;68,85015225;187,5787042;A1136;20/1/2017
1;69,61178285;193,6353663;A1137;20/1/2017
1;69,51565854;185,348837;A1138;20/1/2017
1;69,10691697;188,2451032;A1139;20/1/2017
1;66,82276322;166,1711851;A1140;20/1/2017
1;71,11214408;202,3577195;A1141;20/1/2017
1;67,76171315;191,544634;A1142;20/1/2017
1;66,5607406;162,0180876;A1143;20/1/2017
1;67,10251954;175,9579827;A1144;20/1/2017
1;69,58211124;193,3671981;A1145;20/1/2017
1;72,28040043;192,6915216;A1146;20/1/2017
1;69,20766611;186,1774738;A1147;20/1/2017
1;69,02647455;198,0143768;A1148;20/1/2017
1;65,43505946;167,7279617;A1149;20/1/2017
1;68,46557156;200,0101569;A1150;20/1/2017
1;71,96301518;199,9816203;A1151;20/1/2017
1;73,75955023;217,2198008;A1152;20/1/2017
1;70,53251302;194,3022593;A1153;20/1/2017
1;69,01333502;190,5135138;A1154;20/1/2017
1;73,61198537;236,7805375;A1155;20/1/2017
1;68,49107214;181,2112391;A1156;20/1/2017
1;64,09161305;151,6431035;A1157;20/1/2017
1;67,97215983;170,7156931;A1158;20/1/2017
1;70,83455355;197,3886665;A1159;20/1/2017
1;71,64757981;200,2865087;A1160;20/1/2017
1;67,31149854;158,4352052;A1161;20/1/2017
1;68,24300184;186,4231978;A1162;20/1/2017
1;65,47722474;166,6541431;A1163;20/1/2017
1;70,71103014;204,7557801;A1164;20/1/2017
1;67,17611536;174,5790245;A1165;20/1/2017
1;67,74920685;178,5836266;A1166;20/1/2017
1;68,45490383;185,3776732;A1167;20/1/2017
1;72,3003079;194,7232532;A1168;20/1/2017
1;65,40287453;159,6054441;A1169;20/1/2017
1;65,64258414;162,6855211;A1170;20/1/2017
1;69,44242118;180,1375203;A1171;20/1/2017
1;67,99840926;171,9236336;A1172;20/1/2017
1;71,69276566;191,902096;A1173;20/1/2017
1;73,60300661;219,5125216;A1174;20/1/2017
1;67,27719753;176,3087197;A1175;20/1/2017
1;72,12491003;215,4434005;A1176;20/1/2017
1;68,61581202;194,1208449;A1177;20/1/2017
1;65,22709704;167,1154588;A1178;20/1/2017
1;66,32751733;166,0797083;A1179;20/1/2017
1;70,07731509;216,6242072;A1180;20/1/2017
1;66,63826918;171,2751126;A1181;20/1/2017
1;72,97226337;204,4917906;A1182;20/1/2017
1;74,75875244;209,7235497;A1183;20/1/2017
1;65,84806108;187,5468976;A1184;20/1/2017
1;66,60128332;162,5574385;A1185;20/1/2017
1;68,23795419;184,2925605;A1186;20/1/2017
1;69,64146477;191,3637747;A1187;20/1/2017
1;65,25247915;156,0105758;A1188;20/1/2017
1;66,58199851;181,2279815;A1189;20/1/2017
1;68,2566446;201,8681427;A1190;20/1/2017
1;69,00738999;170,1715714;A1191;20/1/2017
1;70,06468847;192,045218;A1192;20/1/2017
1;71,08480384;178,5354901;A1193;20/1/2017
1;71,10424776;185,8270952;A1194;20/1/2017
1;68,54104219;180,6661582;A1195;20/1/2017
1;69,02051305;177,9523822;A1196;20/1/2017
1;66,88781934;187,5816273;A1197;20/1/2017
1;68,88636675;197,6422437;A1198;20/1/2017
1;68,37084286;195,1226278;A1199;20/1/2017
1;66,20961729;182,9464191;A1200;20/1/2017
1;64,68669106;157,0168086;A1201;20/1/2017
1;67,99211379;172,5155305;A1202;20/1/2017
1;64,73708904;150,0508128;A1203;20/1/2017
1;70,08043998;203,1596596;A1204;20/1/2017
1;66,46704142;164,3180448;A1205;20/1/2017
1;72,17407836;186,1888419;A1206;20/1/2017
1;64,58725609;158,3740869;A1207;20/1/2017
1;74,40120951;223,8255072;A1208;20/1/2017
1;71,28884387;190,0779984;A1209;20/1/2017
1;65,37932474;158,0720604;A1210;20/1/2017
1;68,06637804;170,9860127;A1211;20/1/2017
1;64,69929448;155,6642553;A1212;20/1/2017
1;69,59482623;191,525965;A1213;20/1/2017
1;72,42580597;228,9746467;A1214;20/1/2017
1;66,72991606;164,9077618;A1215;20/1/2017
1;68,6712874;178,1683941;A1216;20/1/2017
1;69,56129654;199,4943358;A1217;20/1/2017
1;72,77187483;211,164232;A1218;20/1/2017
1;69,47560828;203,0212824;A1219;20/1/2017
1;69,41991234;185,3591296;A1220;20/1/2017
1;65,80606287;149,2404065;A1221;20/1/2017
1;71,68034778;214,2592859;A1222;20/1/2017
1;66,35174153;160,3727387;A1223;20/1/2017
1;66,46802469;180,4638273;A1224;20/1/2017
1;70,47650533;197,0291787;A1225;20/1/2017
1;68,10362648;186,2108912;A1226;20/1/2017
1;65,83165439;165,592195;A1227;20/1/2017
1;69,19529846;201,3036955;A1228;20/1/2017
1;72,88109185;201,3331869;A1229;20/1/2017
1;67,7782298;190,7307931;A1230;20/1/2017
1;70,02604895;193,0897366;A1231;20/1/2017
1;71,35078258;213,3133192;A1232;20/1/2017
1;71,46570236;209,9603973;A1233;20/1/2017
1;69,21201113;181,2140726;A1234;20/1/2017
1;68,03473112;170,6484093;A1235;20/1/2017
1;71,9674817;229,514503;A1236;20/1/2017
1;71,33782073;199,7415595;A1237;20/1/2017
1;72,39432346;201,41093;A1238;20/1/2017
1;60,36331156;134,1468482;A1239;20/1/2017
1;70,46445649;189,626283;A1240;20/1/2017
1;71,71367459;193,1089465;A1241;20/1/2017
1;70,54264101;185,4698808;A1242;20/1/2017
1;73,12200631;206,897644;A1243;20/1/2017
1;62,06383584;175,0711714;A1244;20/1/2017
1;69,08057727;176,5561446;A1245;20/1/2017
1;71,51072979;209,3811998;A1246;20/1/2017
1;70,58468352;205,7078774;A1247;20/1/2017
1;65,0310335;154,8411421;A1248;20/1/2017
1;67,91927928;196,4477023;A1249;20/1/2017
1;68,89087213;176,1868417;A1250;20/1/2017
1;70,70807508;198,7591266;A1251;20/1/2017
1;64,57731204;150,1834743;A1252;20/1/2017
1;70,96598572;179,2316242;A1253;20/1/2017
1;68,79538275;187,050906;A1254;20/1/2017
1;65,41328069;142,5930673;A1255;20/1/2017
1;65,20653293;163,6335966;A1256;20/1/2017
1;69,93271019;185,4290223;A1257;20/1/2017
1;66,90121174;168,8635485;A1258;20/1/2017
1;67,25589414;165,2648086;A1259;20/1/2017
1;68,50610095;164,4999186;A1260;20/1/2017
1;67,75736067;186,0990159;A1261;20/1/2017
1;66,38977872;165,4998067;A1262;20/1/2017
1;70,2091372;193,953121;A1263;20/1/2017
1;68,70169698;193,5092689;A1264;20/1/2017
1;70,77216453;204,4395403;A1265;20/1/2017
1;74,95506499;221,1594661;A1266;20/1/2017
1;66,35813705;173,3559279;A1267;20/1/2017
1;66,07669579;171,2929754;A1268;20/1/2017
1;66,83885298;170,0777665;A1269;20/1/2017
1;72,16575666;204,5774363;A1270;20/1/2017
1;68,25635599;190,3903824;A1271;20/1/2017
1;69,44571478;178,6755991;A1272;20/1/2017
1;70,43475028;189,9065838;A1273;20/1/2017
1;72,39065722;199,5740493;A1274;20/1/2017
1;69,22708106;185,9160215;A1275;20/1/2017
1;67,10453999;165,3738242;A1276;20/1/2017
1;70,3439986;177,4732819;A1277;20/1/2017
1;72,38530097;189,1655919;A1278;20/1/2017
1;70,58261033;206,4257483;A1279;20/1/2017
1;67,40319666;199,6797149;A1280;20/1/2017
1;73,4387723;226,2257;A1281;20/1/2017
1;67,2019629;174,4408231;A1282;20/1/2017
1;74,02986882;215,2934953;A1283;20/1/2017
1;68,9027232;175,4353024;A1284;20/1/2017
1;63,87497175;168,0778994;A1285;20/1/2017
1;68,07384912;185,5337581;A1286;20/1/2017
1;67,77716819;179,864803;A1287;20/1/2017
1;69,51843618;189,6174538;A1288;20/1/2017
1;68,40086738;182,2596137;A1289;20/1/2017
1;68,88371651;181,512004;A1290;20/1/2017
1;69,76784563;194,6040613;A1291;20/1/2017
1;65,71624998;174,4133641;A1292;20/1/2017
1;66,22747932;180,9035759;A1293;20/1/2017
1;62,77304147;163,1860286;A1294;20/1/2017
1;67,12928651;177,719799;A1295;20/1/2017
1;69,89595731;181,4481349;A1296;20/1/2017
1;67,68753064;177,909685;A1297;20/1/2017
1;69,60482757;191,0334196;A1298;20/1/2017
1;69,70225751;177,1490913;A1299;20/1/2017
1;67,43522768;159,8124724;A1300;20/1/2017
1;68,14307845;188,1451421;A1301;20/1/2017
1;70,49052137;208,7648975;A1302;20/1/2017
1;70,98407107;192,1113196;A1303;20/1/2017
1;71,24291865;220,2618902;A1304;20/1/2017
1;68,48572454;186,412945;A1305;20/1/2017
1;69,2854625;197,1945475;A1306;20/1/2017
1;64,60104553;140,1959633;A1307;20/1/2017
1;68,7011438;180,2239394;A1308;20/1/2017
1;68,29264664;176,0071363;A1309;20/1/2017
1;65,71360843;167,8287603;A1310;20/1/2017
1;67,84774906;153,0313208;A1311;20/1/2017
1;67,40761496;162,8229424;A1312;20/1/2017
1;66,09757603;163,6414961;A1313;20/1/2017
1;67,61221973;190,4165036;A1314;20/1/2017
1;66,246099;191,6367141;A1315;20/1/2017
1;67,72763125;175,209964;A1316;20/1/2017
1;69,0442107;184,0399805;A1317;20/1/2017
1;78,46205292;227,3425649;A1318;20/1/2017
1;70,61624345;198,3877525;A1319;20/1/2017
1;70,4044365;193,8567694;A1320;20/1/2017
1;67,87176723;176,904596;A1321;20/1/2017
1;70,85092011;185,3515329;A1322;20/1/2017
1;67,90334035;192,6516048;A1323;20/1/2017
1;74,72413903;207,2983314;A1324;20/1/2017
1;68,38330719;179,1648666;A1325;20/1/2017
1;75,75344577;226,5033443;A1326;20/1/2017
1;71,02654346;186,2292384;A1327;20/1/2017
1;70,75264698;202,7416573;A1328;20/1/2017
1;76,29418413;233,5038113;A1329;20/1/2017
1;69,60127796;192,1131628;A1330;20/1/2017
1;69,5666933;194,9842632;A1331;20/1/2017
1;69,58020822;196,1355259;A1332;20/1/2017
1;65,82778663;157,6079359;A1333;20/1/2017
1;67,79621437;184,8629133;A1334;20/1/2017
1;68,39010874;179,3521816;A1335;20/1/2017
1;64,92242306;158,4125594;A1336;20/1/2017
1;68,4445619;182,4494078;A1337;20/1/2017
1;72,67399365;206,9802182;A1338;20/1/2017
1;66,05396364;161,5576324;A1339;20/1/2017
1;61,31079843;150,3164486;A1340;20/1/2017
1;68,27458073;159,9823145;A1341;20/1/2017
1;75,26320153;223,4499947;A1342;20/1/2017
1;66,47024572;182,4680574;A1343;20/1/2017
1;66,52529411;179,2229686;A1344;20/1/2017
1;67,75032988;179,1158834;A1345;20/1/2017
1;71,77574885;210,7288522;A1346;20/1/2017
1;68,99744011;200,3130156;A1347;20/1/2017
1;68,30593359;185,2796229;A1348;20/1/2017
1;73,96449337;215,0438889;A1349;20/1/2017
1;68,75199052;194,1323525;A1350;20/1/2017
1;73,57328408;207,2094605;A1351;20/1/2017
1;66,92880701;169,1035618;A1352;20/1/2017
1;69,3517876;195,170814;A1353;20/1/2017
1;67,01748632;183,3812983;A1354;20/1/2017
1;72,06059237;200,0740445;A1355;20/1/2017
1;67,87775112;175,4626618;A1356;20/1/2017
1;63,94327605;153,9472037;A1357;20/1/2017
1;66,12013432;172,5086574;A1358;20/1/2017
1;73,81524583;208,8660338;A1359;20/1/2017
1;64,7552066;160,9750177;A1360;20/1/2017
1;67,01471757;188,9746319;A1361;20/1/2017
1;70,8786331;194,0739746;A1362;20/1/2017
1;67,41315186;168,634975;A1363;20/1/2017
1;66,93465049;175,0406653;A1364;20/1/2017
1;64,68023132;176,074223;A1365;20/1/2017
1;67,32181711;168,7447552;A1366;20/1/2017
1;68,30102218;194,5460796;A1367;20/1/2017
1;73,80302454;227,4351837;A1368;20/1/2017
1;66,25522505;176,4862269;A1369;20/1/2017
1;67,70560322;177,2569991;A1370;20/1/2017
1;65,85420481;178,0314596;A1371;20/1/2017
1;71,80691042;211,3608266;A1372;20/1/2017
1;65,34320327;155,7293803;A1373;20/1/2017
1;67,96856544;192,0598736;A1374;20/1/2017
1;75,15541009;214,3705805;A1375;20/1/2017
1;63,4089479;163,0743534;A1376;20/1/2017
1;65,10205207;156,6584597;A1377;20/1/2017
1;67,72695642;164,9331081;A1378;20/1/2017
1;72,3106346;201,9126628;A1379;20/1/2017
1;69,44325517;197,6456451;A1380;20/1/2017
1;64,87680275;176,7961081;A1381;20/1/2017
1;66,97515201;188,0247181;A1382;20/1/2017
1;66,90883737;181,9962868;A1383;20/1/2017
1;68,12757693;175,6365382;A1384;20/1/2017
1;70,38792495;176,0648702;A1385;20/1/2017
1;70,50592738;206,4409425;A1386;20/1/2017
1;69,7695676;197,8283576;A1387;20/1/2017
1;68,4078482;177,1107388;A1388;20/1/2017
1;67,29401786;174,0877277;A1389;20/1/2017
1;68,22582277;175,6709786;A1390;20/1/2017
1;67,53354038;180,2696932;A1391;20/1/2017
1;74,40648137;220,720177;A1392;20/1/2017
1;68,99844693;181,9413181;A1393;20/1/2017
1;68,34236491;187,6334634;A1394;20/1/2017
1;69,00216528;188,3308958;A1395;20/1/2017
1;64,83380413;164,5965816;A1396;20/1/2017
1;73,06329334;216,0400614;A1397;20/1/2017
1;71,6016965;211,0316519;A1398;20/1/2017
1;70,25225274;190,9163653;A1399;20/1/2017
1;71,01573094;198,2720936;A1400;20/1/2017
1;69,36857659;187,5710575;A1401;20/1/2017
1;64,12569658;157,6636172;A1402;20/1/2017
1;70,53457828;204,4187311;A1403;20/1/2017
1;63,39905918;141,0569889;A1404;20/1/2017
1;71,40971655;207,3034959;A1405;20/1/2017
1;69,87714736;217,9948396;A1406;20/1/2017
1;66,87536305;169,6356405;A1407;20/1/2017
1;71,25013608;191,0676196;A1408;20/1/2017
1;73,57397189;199,469319;A1409;20/1/2017
1;68,1679352;201,438831;A1410;20/1/2017
1;73,57508303;215,0708702;A1411;20/1/2017
1;69,89540376;171,9190355;A1412;20/1/2017
1;64,87941808;161,6110178;A1413;20/1/2017
1;72,03304466;209,5736669;A1414;20/1/2017
1;67,40575512;163,4765101;A1415;20/1/2017
1;67,62937651;177,4295071;A1416;20/1/2017
1;69,55037638;199,8078464;A1417;20/1/2017
1;66,3040377;179,7597417;A1418;20/1/2017
1;68,69746059;178,015095;A1419;20/1/2017
1;70,55404673;181,6799218;A1420;20/1/2017
1;66,3401;163,0012742;A1421;20/1/2017
1;68,36806631;176,5053033;A1422;20/1/2017
1;72,36993359;224,6038107;A1423;20/1/2017
1;67,19215164;193,788816;A1424;20/1/2017
1;67,53165705;164,0043528;A1425;20/1/2017
1;68,61863098;189,7021879;A1426;20/1/2017
1;68,55795078;186,0648539;A1427;20/1/2017
1;70,30017896;196,5850577;A1428;20/1/2017
1;68,90485109;195,4085511;A1429;20/1/2017
1;69,38201738;198,8500852;A1430;20/1/2017
1;72,61132729;200,6336879;A1431;20/1/2017
1;67,56586373;178,3718337;A1432;20/1/2017
1;69,23640106;202,2032307;A1433;20/1/2017
1;70,06209615;184,5051828;A1434;20/1/2017
1;69,3049776;193,5296063;A1435;20/1/2017
1;74,6870926;230,1369233;A1436;20/1/2017
1;67,55419805;172,870347;A1437;20/1/2017
1;67,0478396;171,3457459;A1438;20/1/2017
1;72,74220916;202,8736828;A1439;20/1/2017
1;68,35616535;204,3588747;A1440;20/1/2017
1;67,09221709;168,3204982;A1441;20/1/2017
1;74,20921595;197,4748276;A1442;20/1/2017
1;60,82027054;137,7753101;A1443;20/1/2017
1;69,63396978;200,3428137;A1444;20/1/2017
1;67,73061112;194,1804446;A1445;20/1/2017
1;69,79008942;194,4007354;A1446;20/1/2017
1;69,98995301;208,1077828;A1447;20/1/2017
1;64,43737535;166,4902194;A1448;20/1/2017
1;64,80354222;185,2595306;A1449;20/1/2017
1;69,5595272;197,188228;A1450;20/1/2017
1;68,00260444;193,9115247;A1451;20/1/2017
1;70,49137249;203,2850351;A1452;20/1/2017
1;74,05384613;207,7282041;A1453;20/1/2017
1;71,8139753;197,8027791;A1454;20/1/2017
1;67,27161533;182,8981154;A1455;20/1/2017
1;67,59189464;174,4349914;A1456;20/1/2017
1;62,29469492;149,4972517;A1457;20/1/2017
1;71,9548678;215,1557625;A1458;20/1/2017
1;68,41482047;179,8283438;A1459;20/1/2017
1;69,5659947;203,21593;A1460;20/1/2017
1;71,08906207;182,7774125;A1461;20/1/2017
1;72,12882568;216,2168147;A1462;20/1/2017
1;72,54132659;213,7169568;A1463;20/1/2017
1;64,72961551;161,9524312;A1464;20/1/2017
1;70,95948939;212,2301447;A1465;20/1/2017
1;70,73206043;197,8118822;A1466;20/1/2017
1;66,35154132;171,9637924;A1467;20/1/2017
1;70,67837617;203,2746331;A1468;20/1/2017
1;66,85487891;164,7011036;A1469;20/1/2017
1;70,17260936;192,63163;A1470;20/1/2017
1;71,61500072;208,6718719;A1471;20/1/2017
1;70,24281599;198,1999576;A1472;20/1/2017
1;67,84616021;168,0670153;A1473;20/1/2017
1;72,08851042;209,5324294;A1474;20/1/2017
1;68,88689528;175,9920181;A1475;20/1/2017
1;69,73544217;196,218174;A1476;20/1/2017
1;69,33034652;194,8273906;A1477;20/1/2017
1;68,56098755;178,6917686;A1478;20/1/2017
1;68,63079652;193,1288324;A1479;20/1/2017
1;74,09309741;217,7125313;A1480;20/1/2017
1;72,37867503;216,9383745;A1481;20/1/2017
1;68,41525159;190,1282136;A1482;20/1/2017
1;68,61092192;181,2305433;A1483;20/1/2017
1;65,05658853;173,4347623;A1484;20/1/2017
1;75,57243874;217,1180153;A1485;20/1/2017
1;70,34093646;199,1334267;A1486;20/1/2017
1;73,42450966;220,2076602;A1487;20/1/2017
1;73,27944485;209,228854;A1488;20/1/2017
1;65,35188896;172,5673814;A1489;20/1/2017
1;74,68636681;224,630424;A1490;20/1/2017
1;68,95528009;207,744486;A1491;20/1/2017
1;69,72685973;191,2117662;A1492;20/1/2017
1;66,93862649;175,9426067;A1493;20/1/2017
1;73,9953112;213,3715761;A1494;20/1/2017
1;70,53420182;181,8551974;A1495;20/1/2017
1;72,77160282;210,657667;A1496;20/1/2017
1;69,63316169;189,6515572;A1497;20/1/2017
1;69,75003243;204,179761;A1498;20/1/2017
1;66,66110311;184,4704428;A1499;20/1/2017
1;68,87542383;199,994622;A1500;20/1/2017
1;67,90180866;170,8467603;A1501;20/1/2017
1;71,97052605;211,5427845;A1502;20/1/2017
1;75,46499263;217,9710527;A1503;20/1/2017
1;63,66468751;160,125909;A1504;20/1/2017
1;69,10480344;184,9018923;A1505;20/1/2017
1;71,05277859;193,999617;A1506;20/1/2017
1;75,69861825;249,565628;A1507;20/1/2017
1;71,14078856;191,4417446;A1508;20/1/2017
1;69,92281015;197,2663792;A1509;20/1/2017
1;67,78060168;182,6115503;A1510;20/1/2017
1;67,98597514;185,687955;A1511;20/1/2017
1;70,76175245;198,6558215;A1512;20/1/2017
1;65,63599729;172,5390826;A1513;20/1/2017
1;73,85366268;217,886922;A1514;20/1/2017
1;71,79202206;197,4170144;A1515;20/1/2017
1;62,16896926;147,8596534;A1516;20/1/2017
1;64,80718895;158,0108425;A1517;20/1/2017
1;62,75801917;140,2666284;A1518;20/1/2017
1;69,0014984;191,2389456;A1519;20/1/2017
1;69,7190933;204,2170221;A1520;20/1/2017
1;67,55930056;171,1969842;A1521;20/1/2017
1;73,27818363;202,2790555;A1522;20/1/2017
1;69,77275692;197,9847661;A1523;20/1/2017
1;70,88614442;224,6951625;A1524;20/1/2017
1;67,52111716;188,4094262;A1525;20/1/2017
1;71,05214851;191,9802531;A1526;20/1/2017
1;70,37853898;207,7954078;A1527;20/1/2017
1;70,7986267;195,8758394;A1528;20/1/2017
1;69,44720978;190,4477008;A1529;20/1/2017
1;65,09066143;152,5247924;A1530;20/1/2017
1;72,61840852;207,1612333;A1531;20/1/2017
1;68,9686796;177,809028;A1532;20/1/2017
1;66,54078935;173,4743974;A1533;20/1/2017
1;75,81904028;230,9394542;A1534;20/1/2017
1;72,27951671;198,8365146;A1535;20/1/2017
1;66,85411068;180,5443766;A1536;20/1/2017
1;63,648144;160,8751088;A1537;20/1/2017
1;68,37997614;188,7755365;A1538;20/1/2017
1;69,6329393;200,5626132;A1539;20/1/2017
1;72,70460442;203,1921821;A1540;20/1/2017
1;73,73792828;208,1623839;A1541;20/1/2017
1;65,93443088;162,5496804;A1542;20/1/2017
1;66,62775023;160,1173714;A1543;20/1/2017
1;68,46982408;201,0860144;A1544;20/1/2017
1;73,45918414;211,7890079;A1545;20/1/2017
1;63,18364112;148,618674;A1546;20/1/2017
1;67,94057835;191,3306528;A1547;20/1/2017
1;74,70961248;207,243854;A1548;20/1/2017
1;64,63837415;172,5013209;A1549;20/1/2017
1;71,19831618;183,6372838;A1550;20/1/2017
1;67,39601985;180,659638;A1551;20/1/2017
1;67,36755359;170,4779465;A1552;20/1/2017
1;70,83715856;201,4034024;A1553;20/1/2017
1;68,51599909;192,1222427;A1554;20/1/2017
1;71,14104788;211,8160165;A1555;20/1/2017
1;67,19815896;185,7455901;A1556;20/1/2017
1;70,71675037;176,9550632;A1557;20/1/2017
1;69,18482947;201,1221901;A1558;20/1/2017
1;73,4461872;203,2405837;A1559;20/1/2017
1;71,6499171;200,6771639;A1560;20/1/2017
1;69,94498603;182,3462185;A1561;20/1/2017
1;74,6976372;209,3731259;A1562;20/1/2017
1;67,8676652;168,8175715;A1563;20/1/2017
1;71,69086893;188,6563354;A1564;20/1/2017
1;72,20088736;195,2755377;A1565;20/1/2017
1;68,09887366;173,8962369;A1566;20/1/2017
1;66,57488673;163,2412547;A1567;20/1/2017
1;70,19076916;181,320106;A1568;20/1/2017
1;76,45657808;239,5813894;A1569;20/1/2017
1;66,14169711;165,9974342;A1570;20/1/2017
1;65,92474109;152,9494884;A1571;20/1/2017
1;71,84804499;200,4134245;A1572;20/1/2017
1;69,11765738;197,4918021;A1573;20/1/2017
1;73,35843664;217,3895446;A1574;20/1/2017
1;69,05262823;194,6809018;A1575;20/1/2017
1;71,86584525;203,488801;A1576;20/1/2017
1;71,85748745;204,4226335;A1577;20/1/2017
1;60,79888561;128,390221;A1578;20/1/2017
1;69,04386662;181,377015;A1579;20/1/2017
1;68,30888615;188,8295918;A1580;20/1/2017
1;70,99273457;198,6367376;A1581;20/1/2017
1;71,94240892;198,9265131;A1582;20/1/2017
1;69,94155395;187,4036005;A1583;20/1/2017
1;71,91211901;204,7809105;A1584;20/1/2017
1;71,00788826;194,0806122;A1585;20/1/2017
1;72,28192835;205,9270992;A1586;20/1/2017
1;66,27613841;174,2097641;A1587;20/1/2017
1;68,24844296;183,4542292;A1588;20/1/2017
1;72,36749214;218,3945547;A1589;20/1/2017
1;67,49557515;175,2102975;A1590;20/1/2017
1;70,75219758;206,3783655;A1591;20/1/2017
1;71,66855705;189,3928413;A1592;20/1/2017
1;71,52296431;214,3024644;A1593;20/1/2017
1;66,07995899;175,5477079;A1594;20/1/2017
1;70,47416139;200,361282;A1595;20/1/2017
1;70,95044123;216,3411301;A1596;20/1/2017
1;66,62843544;159,4828288;A1597;20/1/2017
1;65,26460446;167,7558699;A1598;20/1/2017
1;69,72520733;182,4816869;A1599;20/1/2017
1;71,85372209;212,8146642;A1600;20/1/2017
1;66,96893592;169,3927971;A1601;20/1/2017
1;69,23076764;175,9115893;A1602;20/1/2017
1;65,25367085;174,9439778;A1603;20/1/2017
1;72,69525855;181,3253291;A1604;20/1/2017
1;72,81390651;188,9514741;A1605;20/1/2017
1;66,57751567;178,488157;A1606;20/1/2017
1;62,58697166;144,6414182;A1607;20/1/2017
1;67,76782003;164,1578901;A1608;20/1/2017
1;68,48270751;174,4555542;A1609;20/1/2017
1;67,72801739;169,458094;A1610;20/1/2017
1;76,61754594;255,8633265;A1611;20/1/2017
1;73,57529577;222,6861438;A1612;20/1/2017
1;67,65084421;167,8641366;A1613;20/1/2017
1;69,75483418;201,008548;A1614;20/1/2017
1;65,71059987;170,9006769;A1615;20/1/2017
1;68,76890241;172,9809468;A1616;20/1/2017
1;70,69889553;187,3681933;A1617;20/1/2017
1;69,20806784;184,9292931;A1618;20/1/2017
1;74,63382727;213,0690422;A1619;20/1/2017
1;70,35461686;202,0349553;A1620;20/1/2017
1;68,11567166;167,8807205;A1621;20/1/2017
1;71,0961131;210,8211943;A1622;20/1/2017
1;69,98313746;206,4144118;A1623;20/1/2017
1;65,27156257;156,5798027;A1624;20/1/2017
1;67,68008391;169,611562;A1625;20/1/2017
1;74,06743152;228,4074441;A1626;20/1/2017
1;68,75899269;172,0941985;A1627;20/1/2017
1;69,25237481;192,4088967;A1628;20/1/2017
1;68,80593452;174,2397082;A1629;20/1/2017
1;67,74549287;179,5542134;A1630;20/1/2017
1;71,47138723;192,9291071;A1631;20/1/2017
1;70,65523058;195,4418631;A1632;20/1/2017
1;68,36897984;187,9230525;A1633;20/1/2017
1;71,46975833;204,5957328;A1634;20/1/2017
1;69,37803726;212,0170256;A1635;20/1/2017
1;74,45849777;209,9487684;A1636;20/1/2017
1;72,27855615;196,7090246;A1637;20/1/2017
1;73,07418054;208,0580433;A1638;20/1/2017
1;68,10921459;176,2611905;A1639;20/1/2017
1;67,42796158;189,4042032;A1640;20/1/2017
1;70,82143149;194,327152;A1641;20/1/2017
1;67,24069882;176,7463054;A1642;20/1/2017
1;71,22362744;209,7335388;A1643;20/1/2017
1;65,79604992;158,4603238;A1644;20/1/2017
1;64,52084746;171,3034951;A1645;20/1/2017
1;67,47703124;180,2948206;A1646;20/1/2017
1;71,35662808;211,3956386;A1647;20/1/2017
1;68,17630646;190,1327254;A1648;20/1/2017
1;67,47309881;178,3657282;A1649;20/1/2017
1;65,65692057;163,1951164;A1650;20/1/2017
1;67,70035802;155,1625868;A1651;20/1/2017
1;62,20882862;130,8380738;A1652;20/1/2017
1;67,44508051;186,8388682;A1653;20/1/2017
1;69,57909023;194,0945611;A1654;20/1/2017
1;69,92624123;204,8756917;A1655;20/1/2017
1;68,8610815;199,2813114;A1656;20/1/2017
1;70,94349959;192,206151;A1657;20/1/2017
1;71,57472336;207,8169438;A1658;20/1/2017
1;66,50289891;161,7571761;A1659;20/1/2017
1;69,01116064;191,0267435;A1660;20/1/2017
1;68,06849494;171,0562905;A1661;20/1/2017
1;70,41995611;188,2429823;A1662;20/1/2017
1;71,22182822;200,7084673;A1663;20/1/2017
1;70,18570099;188,5293966;A1664;20/1/2017
1;66,48159749;165,5890975;A1665;20/1/2017
1;70,38920071;178,8513483;A1666;20/1/2017
1;68,84630982;174,8873671;A1667;20/1/2017
1;69,56662234;187,4689869;A1668;20/1/2017
1;69,21387398;201,5277531;A1669;20/1/2017
1;71,67843022;206,4017808;A1670;20/1/2017
1;68,50781491;200,8772795;A1671;20/1/2017
1;70,05933098;225,014368;A1672;20/1/2017
1;70,90374445;199,3623525;A1673;20/1/2017
1;67,11436084;170,7891625;A1674;20/1/2017
1;67,6284844;174,8654514;A1675;20/1/2017
1;70,98741332;214,7929926;A1676;20/1/2017
1;66,87851578;175,366252;A1677;20/1/2017
1;68,47745653;187,2053947;A1678;20/1/2017
1;66,26705648;163,6381507;A1679;20/1/2017
1;65,77401201;156,9680739;A1680;20/1/2017
1;64,4613459;158,9004343;A1681;20/1/2017
1;65,85496276;154,9653989;A1682;20/1/2017
1;69,9027564;177,7129666;A1683;20/1/2017
1;69,1344005;196,3303116;A1684;20/1/2017
1;70,48162382;194,1617823;A1685;20/1/2017
1;73,50736001;209,6980393;A1686;20/1/2017
1;72,31477541;194,891589;A1687;20/1/2017
1;73,74875102;203,9997028;A1688;20/1/2017
